Total_Stops,Route_1,Route_2,Route_3,Route_4,Route_5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,journey_day,journey_month,journey_year,Dep_Time_hour,Dep_Time_min,Arrival_Time_hour,Arrival_Time_min,duration_hour,duration_minute
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841,4,6,2019,14,55,17,25,2,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15554,18,5,2019,11,30,19,0,7,30
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844,24,5,2019,14,5,19,50,5,45
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12692,6,12,2019,17,0,14,25,21,25
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3210,6,9,2019,19,35,21,5,1,30
2,3,28,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9601,15,5,2019,12,0,19,15,7,15
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13377,15,6,2019,13,0,1,30,12,30
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11134,24,3,2019,18,55,18,10,23,15
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8055,27,3,2019,8,55,21,0,12,5
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12242,27,3,2019,17,30,4,25,10,55
1,0,11,8,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8425,3,9,2019,22,0,23,20,25,20
0,1,19,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2753,15,6,2019,5,45,7,15,1,30
0,0,13,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3311,27,5,2019,21,10,0,5,2,55
1,2,33,3,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4226,6,12,2019,6,20,10,20,4,0
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26890,3,1,2019,8,55,5,5,20,10
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12524,24,6,2019,6,0,19,0,13,0
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3847,21,3,2019,17,15,19,45,2,30
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12681,4,1,2019,16,30,23,35,7,5
2,3,32,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13882,6,6,2019,9,25,4,25,19,0
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129,18,5,2019,9,40,12,35,26,55
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844,6,6,2019,8,25,20,45,12,20
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12547,3,12,2019,21,25,8,15,10,50
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14178,6,9,2019,18,55,4,40,9,45
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871,3,3,2019,16,0,1,35,9,35
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368,6,9,2019,9,40,4,25,18,45
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15078,3,6,2019,8,0,21,0,13,0
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,21,5,2019,21,25,0,5,2,40
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3873,5,9,2019,17,10,19,40,2,30
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841,24,6,2019,17,10,19,40,2,30
1,3,7,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5457,6,1,2019,7,0,12,55,5,55
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781,5,12,2019,14,5,22,35,8,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15764,3,9,2019,21,50,18,50,21,0
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4668,6,12,2019,9,45,12,35,2,50
0,3,10,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9564,24,6,2019,11,0,14,15,3,15
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7191,15,5,2019,6,40,21,0,14,20
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15764,3,6,2019,19,45,4,25,8,40
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14388,5,6,2019,14,5,12,0,21,55
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6540,27,3,2019,19,45,4,25,8,40
0,0,13,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3625,24,6,2019,9,30,12,20,2,50
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266,5,9,2019,7,30,19,15,11,45
1,2,23,3,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10944,18,5,2019,11,15,18,30,7,15
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5073,27,3,2019,16,0,21,0,5,0
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9134,15,3,2019,5,45,12,25,6,40
1,2,14,3,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8085,6,12,2019,20,20,20,20,24,0
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22270,3,6,2019,7,0,12,25,5,25
2,2,14,27,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9836,4,1,2019,7,0,10,0,27,0
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871,3,3,2019,18,35,1,35,7,0
2,1,43,9,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23528,3,12,2019,6,30,16,35,10,5
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016,6,6,2019,7,10,10,10,3,0
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12284,18,3,2019,7,0,16,10,9,10
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7005,6,12,2019,6,0,21,0,15,0
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,6,3,2019,11,30,14,5,2,35
1,3,6,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6827,27,3,2019,5,5,10,5,5,0
0,1,19,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100,5,12,2019,6,20,7,40,1,20
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2759,15,3,2019,19,35,21,5,1,30
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067,5,9,2019,20,25,21,5,24,40
0,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3898,15,4,2019,20,55,23,40,2,45
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368,6,12,2019,9,40,4,25,18,45
0,0,13,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4273,18,3,2019,5,45,8,35,2,50
0,0,13,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3311,24,5,2019,5,55,8,35,2,40
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15136,3,6,2019,9,0,21,0,12,0
1,3,20,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6601,4,9,2019,7,5,18,10,11,5
1,2,14,3,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8452,24,5,2019,20,20,22,40,26,20
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314,5,1,2019,17,0,14,25,21,25
1,3,6,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6386,6,1,2019,2,0,7,45,5,45
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13377,24,6,2019,11,30,1,30,14,0
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678,3,3,2019,2,55,4,25,1,30
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4483,18,5,2019,23,55,2,45,2,50
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898,27,5,2019,14,0,12,35,22,35
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7648,3,3,2019,7,10,10,5,2,55
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571,6,9,2019,6,30,23,35,17,5
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049,27,6,2019,6,25,7,55,1,30
2,0,7,2,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11728,18,3,2019,8,50,23,25,14,35
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3873,18,4,2019,6,55,9,30,2,35
1,3,33,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480,5,9,2019,20,40,9,25,12,45
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8541,21,6,2019,19,50,22,50,3,0
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31825,3,1,2019,22,50,11,25,12,35
0,4,8,29,13,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597,6,1,2019,14,45,17,5,2,20
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13817,3,12,2019,21,25,15,15,17,50
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571,24,5,2019,8,25,20,45,12,20
1,3,6,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6853,15,6,2019,16,45,7,10,14,25
2,3,0,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16704,27,5,2019,23,5,4,25,29,20
0,0,13,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3573,27,5,2019,9,30,12,20,2,50
1,2,14,3,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9345,15,5,2019,17,0,18,50,25,50
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014,15,6,2019,5,30,4,25,22,55
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13797,6,12,2019,8,0,21,0,13,0
3,0,18,4,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12358,3,3,2019,12,0,10,35,22,35
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14086,3,9,2019,18,15,1,35,7,20
0,4,8,29,13,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597,5,3,2019,19,35,21,55,2,20
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13731,24,5,2019,18,55,8,15,13,20
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898,21,5,2019,19,45,4,25,8,40
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714,6,6,2019,16,0,4,25,12,25
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5403,4,12,2019,11,30,14,20,2,50
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5769,24,6,2019,6,0,8,45,2,45
0,2,5,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5620,24,3,2019,10,20,12,55,2,35
0,3,10,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5000,18,6,2019,5,35,8,50,3,15
2,3,32,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10703,21,3,2019,12,20,19,15,30,55
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13727,18,5,2019,11,30,21,0,9,30
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14388,5,12,2019,20,0,9,20,13,20
2,2,14,7,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13033,6,6,2019,10,0,1,20,15,20
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22270,3,1,2019,8,0,7,40,23,40
1,3,32,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6769,27,5,2019,21,50,3,35,5,45
2,2,25,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5192,24,5,2019,15,10,23,30,8,20
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4995,24,5,2019,2,55,4,20,1,25
0,4,8,29,13,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8580,3,1,2019,7,55,10,15,2,20
1,3,33,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480,15,6,2019,12,30,9,25,20,55
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5198,27,4,2019,8,20,11,20,3,0
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368,6,6,2019,9,40,19,0,9,20
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8040,5,6,2019,7,5,8,30,1,25
2,3,1,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18909,3,9,2019,8,20,4,25,20,5
2,2,14,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12849,4,1,2019,7,0,5,25,22,25
1,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22798,3,1,2019,9,45,8,15,22,30
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571,6,6,2019,8,25,18,15,9,50
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13502,3,6,2019,14,5,8,15,18,10
0,4,8,29,13,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3332,27,3,2019,17,45,20,5,2,20
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7354,6,6,2019,7,30,19,15,11,45
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8073,15,5,2019,10,0,21,0,11,0
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049,21,3,2019,9,10,10,35,1,25
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15029,3,9,2019,2,15,4,25,26,10
2,3,20,22,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10975,24,6,2019,9,45,9,25,23,40
1,3,20,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7038,6,1,2019,7,10,22,30,15,20
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15554,5,9,2019,8,0,19,0,11,0
0,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5228,6,12,2019,21,5,23,55,2,50
1,3,33,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5636,6,1,2019,2,0,7,25,5,25
2,3,28,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9653,27,6,2019,12,0,7,40,19,40
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586,24,5,2019,18,55,10,5,15,10
0,1,19,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2017,21,5,2019,13,15,14,45,1,30
1,2,14,3,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9345,24,5,2019,20,20,23,25,27,5
2,3,3,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9270,21,3,2019,10,45,18,50,32,5
2,3,21,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13292,6,3,2019,5,30,19,0,13,30
2,3,33,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8098,27,3,2019,17,35,19,45,26,10
1,3,33,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7952,6,6,2019,9,45,9,25,23,40
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5883,6,12,2019,18,35,1,30,6,55
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016,6,6,2019,19,50,22,50,3,0
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4174,18,5,2019,17,10,19,40,2,30
1,3,20,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10696,6,3,2019,7,5,22,30,15,25
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4878,6,12,2019,17,0,19,35,2,35
0,0,13,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3971,4,1,2019,9,30,12,20,2,50
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7198,6,3,2019,19,0,1,30,6,30
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314,5,6,2019,20,25,22,5,25,40
0,0,13,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4423,5,1,2019,9,30,12,20,2,50
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841,4,6,2019,6,55,9,30,2,35
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7154,27,3,2019,10,45,19,15,8,30
1,3,7,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9929,15,6,2019,7,0,19,15,12,15
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266,5,9,2019,11,40,19,15,7,35
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10877,6,12,2019,8,30,19,0,10,30
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,24,6,2019,15,15,17,45,2,30
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13587,15,6,2019,11,30,21,0,9,30
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13611,3,6,2019,4,45,13,20,8,35
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6628,6,6,2019,9,15,1,30,16,15
0,3,10,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5601,6,12,2019,14,25,17,40,3,15
1,3,33,6,13,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5583,15,4,2019,6,5,11,20,5,15
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943,21,5,2019,10,10,13,0,2,50
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4777,24,3,2019,4,0,6,50,2,50
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663,5,12,2019,20,0,12,0,16,0
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368,6,1,2019,5,30,4,25,22,55
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5883,15,6,2019,18,35,1,30,6,55
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,27,4,2019,11,30,14,5,2,35
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13383,3,3,2019,16,0,18,35,2,35
1,3,20,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9646,6,1,2019,13,15,22,30,9,15
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11467,5,1,2019,17,0,19,10,26,10
1,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5192,5,12,2019,22,40,10,40,12,0
2,3,34,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13376,6,12,2019,6,45,4,25,21,40
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6477,3,3,2019,23,25,2,10,2,45
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13727,18,5,2019,9,0,21,0,12,0
1,2,14,3,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9555,18,5,2019,17,0,20,20,27,20
2,3,0,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12819,24,6,2019,19,10,19,0,23,50
1,1,14,13,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12395,3,6,2019,10,25,22,55,12,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,15,6,2019,19,15,4,25,9,10
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781,21,5,2019,8,25,20,45,12,20
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678,5,12,2019,10,20,11,50,1,30
1,2,23,3,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7804,15,5,2019,15,55,21,25,5,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,27,6,2019,15,0,19,0,28,0
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5198,18,5,2019,19,50,22,50,3,0
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049,5,3,2019,6,25,7,55,1,30
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3383,15,6,2019,11,10,13,55,2,45
1,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7174,27,5,2019,17,40,23,0,5,20
1,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8907,15,5,2019,20,30,23,0,26,30
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014,6,1,2019,9,40,12,35,26,55
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13584,5,6,2019,21,10,8,15,11,5
0,2,5,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4107,15,5,2019,22,50,1,20,2,30
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2071,15,3,2019,2,55,4,25,1,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373,5,9,2019,20,55,4,25,7,30
2,0,7,18,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13303,3,12,2019,8,50,13,55,29,5
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8529,6,12,2019,16,30,10,5,17,35
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571,6,6,2019,18,55,19,50,24,55
